BTF_ID,Station,Unit,BTF Date,BTF Time,BTF Weight,BTF Prim Sec,Region,Sub-region,Sub-sub-region,Locn along tube,Feature,Offset ID,El,Tube,Tube circuit,Tube pass,Failure mode,FM_Group,FM_Detail,Notes,Butt weld count,Notes Secondary Damage,External release,Event driven,BTF date retrospective,BTF time retrospective,Survey locn,Date of Last Inspection,Outage Code,Outage type,Outage DateTime Start,Outage dateTime Finish,LOA op derate,LOA run-down,LOA outage,LOA run-up,LOA masked,LOA $,Notes Outage LOA,Plant Failure Report,BTF Report
LY2_2005-01-27_RH,LY,LY2,27/01/2005,,1,1,RH,RH1,Upper Bank,C/R F,Acoustic baffle,,E117,T09,,,Rupture,Erosion,Erosion: Rubs/fretting,,,"116.9 10,117.10, 11",,,,,RH1_adj_Baffle,,,Forced,27/01/2005 20:00,30/01/2005 4:15,,,30.28,,,,,,..\..\Outages\Unit 2\08 - Jan 05 Forced\U2 Jan 05 RH1 Tube Leak.doc
LD1_2005-01-22_Evap,LD,LD1,22/01/2005,,1,1,Evap,WW: Front,,Penetration: SH3,Penetration,,,T165,,,Hole,Corrosion - pitting/wastage,Corrosion: External,"Given later findings, assign as external corrosion rather than weld failure.",,,,,,,,,,,,,,,,,,,,,
LD2_2005-01-18_RH,LD,LD2,18/01/2005,,1,1,RH,RH1,RH1 1st pass,Inlet tail,Tail,,E27,T04,,,Hole,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,"ALS database suggest internal thinning, but from photos and later findings cannot dismiss external corrosion. Sdm",,,,,,,,,,,,,,,,,,,,,
LY3_2004-08-16_Evap,LY,LY3,16/08/2004,,1,1,Evap,WW: LHS (W),,Floor 16,Offset,SB 1607,,T079,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,78 & 80,,,,,WW_SB_Offsets,,,Planned,6/09/2004 22:58,14/09/2004 6:39,,,-,,, $-   ,,,..\..\Outages\Unit 3\09 - Sep 04 Planned\Actions & Results\U3 Sep 04 Tube Leak.doc
LY3_2004-06-28_SH,LY,LY3,28/06/2004,,1,1,SH,SH2,Lower Bank,SBL E-F,Straight,,E085,T03,,,Rupture,Erosion,Erosion: Sootblower,,,"86.4, 80.4, 89.3",,,,,SH2_SB_Lane_LB,,,Forced,28/06/2004 10:58,30/06/2004 18:04,,,30.44,,,,,,..\..\Outages\Unit 3\08 - June 2004 Forced\U3 June 04-3.doc
LY3_2004-04-10_SH,LY,LY3,10/04/2004,,1,1,SH,SH2,Lower Bank,SBL B-C,Straight,,E067,T01,,,Rupture,Erosion,Erosion: Sootblower,Along sootblower run 1709,,68.2,,,,,SH2_SB_Lane_LB,,,Forced,10/04/2004 15:05,12/04/2004 21:28,,,27.35,,,,,,..\..\Outages\Unit 3\07 - April 04 Forced\U3 SH2 Tube Leak.doc
LY3_2003-11-11_Evap,LY,LY3,11/11/2003,,1,1,Evap,WW: LHS (W),,Floor 16,Offset,SB 1609,,?,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,,,,,,WW_SB_Offsets,,,Maintenance,5/12/2003 0:02,6/12/2003 14:11,,,20.98,,,"$399,884",,,
LY2_2003-11-04_Econ,LY,LY2,4/11/2003,,1,1,Econ,Upper bank,,Bif: Inlet,Tail,,E053,T02,,,Rupture,Corrosion - pitting/wastage,Corrosion: Bore-side — FAC,Bifurcation wall thickness very thin,,"Bif 53.1, E104 T1",,,,,Econ_inlet_bif_tails,,,Maintenance,4/11/2003 15:35,7/11/2003 3:37,,,16.22,,,"$339,319",,,..\..\Outages\Unit 2\06 - Nov 03 Planned\U2 Nov 03 - 01.doc
LY2_2003-10-23_Evap,LY,LY2,23/10/2003,,1,1,Evap,WW: RHS (E),,Buckstay Offset 2R,Offset: Buckstay,,,T029,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Crack into straight tube next to offset tubes,,None,,,,,WW_SlopingWall_Buckstay_offset_Membrane_Term,,,Maintenance,4/11/2003 15:35,7/11/2003 3:37,,,15.34,,,"$289,603",,,..\..\Outages\Unit 2\06 - Nov 03 Planned\U2 Nov 03 - 02.doc
LY3_2003-09-30_Evap,LY,LY3,30/09/2003,,1,1,Evap,WW: Rear,Sloping,Floor 02,Offset,SB 0208,,T241,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Tubes replaced below buckstay. External repair using window welds,,Offset Tube 242,,,,,WW_SlopingWall_WaterBlower_offsets,,,Maintenance,13/10/2003 12:58,15/10/2003 11:04,,,25.63,,,"$724,947",,,..\..\Outages\Unit 3\06 - Oct 03 Maint\U3 October 03 - 01.doc
LY4_2003-09-19_Evap,LY,LY4,19/09/2003,,1,1,Evap,WW: Throat,Front,,Grate shaft,,,T021,,,Crack,Misc,Misc: Impact,Tube replaced at seal plate using window welds,,None,,,,,WW_AshHopper_grate_shaft_air_nozzles,,,Planned,19/10/2003 23:51,26/10/2003 5:21,,,-,,, $-   ,,,..\..\Outages\Unit 4\04 - Oct 03 Plan\Results & Actions\U4 Oct 03 - 14.doc
LY3_2003-08-21_RH,LY,LY3,21/08/2003,,1,1,RH,RH2,Lower Bank,SBL B-C,Boiler: Middle,,E39,T01,,,Rupture,Erosion,Erosion: Sootblower,"SB from both sides
Elements capped & left in boiler",,RH2 Lower 41.7,,,,,RH2_SB_Lane_LB,,,Forced,21/08/2003 11:17,23/08/2003 13:42,,,27.46,,,"$525,174",,,6.4.3 / 3
LY4_2003-08-06_Evap,LY,LY4,6/08/2003,,1,1,Evap,WW: Throat,Front,,Grate shaft,,,T036,,,Crack,Misc,Misc: Impact,Crack at seal box following large clinker fall from rear sloping wall,,6 tubes (45 tubes damaged),,,,,WW_AshHopper_grate_shaft_air_nozzles,,,Maintenance,8/08/2003 23:55,15/08/2003 1:31,,,75.21,,,,,,
LY3_2003-07-05_Evap,LY,LY3,5/07/2003,,1,1,Evap,WW: LHS (W),Header: Inlet,Headers 04-05,Memb. Term.,,,T101,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Between Waterwall Inlet Headers 4 & 5,,None,,,,,WW_SlopingWall_Inlet_Header_Membrane_Term,,,Maintenance,9/07/2003 20:20,11/07/2003 6:37,,,17.76,,,,,,
LY3_2003-04-24_Evap,LY,LY3,24/04/2003,,1,1,Evap,WW: Rear,Sloping,Floor 02,Offset,SB 0208,,T244,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,Offset Tube 243,,,,,WW_SlopingWall_WaterBlower_offsets,,,Planned,14/06/2003 23:55,25/06/2003 4:56,,,-,,,,,,..\..\Outages\Unit 3\04 - June 2003 Planned\Actions & Results\U3 June 03 - 16.doc
LY2_2002-09-03_Evap,LY,LY2,3/09/2002,,1,1,Evap,WW,Corner: SE,Floor 05,Corner door,,,,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,SE corner 5th floor,,,,,,,WW_Furn_Corner_Insp_doors_membrane_term,,,Maintenance,18/09/2002 23:58,23/09/2002 10:35,,,25.08,,,,,,
LY3_2002-05-30_Evap,LY,LY3,30/05/2002,,1,1,Evap,WW: RHS (E),,Burner Mouth 7,Burner mouth,,,,,,Quality,Quality,Quality: Welding,,,,,,,,WW_Furn_Main_burner_Mouth_tubes_Membrane_term,,,Planned,23/07/2002 23:57,8/08/2002 9:26,,,-,,,,,,
LY2_2002-05-06_SH,LY,LY2,6/05/2002,,1,1,SH,SH1,G3,,Straight,,,,,,Rupture,Erosion,Erosion: Sootblower,Sootblower Erosion,,SH4 ,,,,,SH1_G3_tubes_&_support_lugs,,,Forced,6/05/2002 9:29,8/05/2002 9:04,,,24.26,,,"$495,660",,,
LY3_2002-04-17_Econ,LY,LY3,17/04/2002,,1,1,Econ,Lower bank,,SBL D-E,Acoustic baffle,,E070,T07,,,Rupture,Erosion,Erosion: Sootblower,"Acoustic baffle panels 7 & 8
Sootblower erosion between baffle panels",,6 other tubes,,,,,Economiser_adj_Baffle,,,Forced,17/04/2002 23:53,21/04/2002 10:42,,,32.44,,,"$862,674",,,2.3 / 102
LY3_2002-03-14_RH,LY,LY3,14/03/2002,,1,1,RH,RH2,Lower Bank,C/R F,C/R,,E66,T04,,,Rupture,Erosion,Erosion: Sootblower,"Sootblower operating at high pressure
Sootblower operating at high presure",,SH1 ,,,,,RH2_SB_Lane_LB,,,Forced,15/03/2002 20:09,18/03/2002 13:37,,,36.22,,,"$681,944",,,
LY2_2002-02-20_Evap,LY,LY2,20/02/2002,,1,1,Evap,WW,,,Corner door,,,,,,Quality,Creep rupture,Creep: Short term — Starvation/Blockage,Corner Inspection door,,,,,,,WW_Furn_Corner_Insp_doors_membrane_term,,,Maintenance,,,,,,,,,,,
LY1_2002-01-25_Evap,LY,LY1,25/01/2002,,1,1,Evap,WW: RHS (E),Buckstay offset,,Offset: Buckstay,,,T065,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Crack at buckstay offset? Tube 65 RH Wall,,,,,,,WW_SlopingWall_Buckstay_offset_Membrane_Term,,2/01/2002,Maintenance,,,,,,,,,,,
LY2_2002-01-23_Evap,LY,LY2,23/01/2002,,1,1,Evap,WW,,,Corner door,,,,,,Quality,Creep rupture,Creep: Short term — Starvation/Blockage,,,,,,,,WW_Furn_Corner_Insp_doors_membrane_term,,,Maintenance,,,,,,,,,,,
LY2_2001-11-26_Evap,LY,LY2,26/11/2001,,1,1,Evap,WW,,,Corner door,,,T295,,,Quality,Creep rupture,Creep: Short term — Starvation/Blockage,,,,,,,,WW_Furn_Corner_Insp_doors_membrane_term,,,,,,,,,,,,,,
LY2_2001-11-14_Evap,LY,LY2,14/11/2001,,1,1,Evap,WW,Sloping,,Scallop plate,,,T296,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Cracks from Scallop Plate,,T295 replaced,,,,,WW_SlopingWall_Scallop_plates,,,,,,,,,,,,,,
LY4_2001-10-20_SH,LY,LY4,20/10/2001,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E31,,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Crack @ membrane termination,,,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY4_2001-10-10_Evap,LY,LY4,10/10/2001,,1,1,Evap,WW,,,Burner mouth,,,,,,Quality,Quality,Unknown: ?,,,,,,,,WW_Furn_Main_burner_Mouth_tubes_Membrane_term,,,,,,,,,,,,,,
LY2_2001-05-14_SH,LY,LY2,14/05/2001,,1,1,SH,SH4,Lower Bank,C/R F,C/R,,E16,?,,,Rupture,Erosion,Erosion: Sootblower,,,,,,,,SH4_CR,,,Forced,14/05/2001 10:16,17/05/2001 10:22,,,36.52,,,"$751,042",,,
LY1_2001-04-28_SH,LY,LY1,28/04/2001,,1,1,SH,SH3,Lower Bank,C/R F,C/R,,E37,T06,,,Rupture,Erosion,Erosion: Sootblower,,,,,,,,SH3_SB_Lane_LB,,,Forced,28/04/2001 18:42,2/05/2001 19:04,,,69.11,,,"$1,003,819",,,
LY2_2001-01-17_Evap,LY,LY2,17/01/2001,,1,1,Evap,WW: LHS (W),Header: Inlet,Headers 10-11,Memb. Term.,,?,?,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Between Waterwall Inlet Headers 10 & 11,,,,,,,WW_SlopingWall_Inlet_Header_Membrane_Term,,,,,,,,,,,,,,4.1 / 7
LY1_2000-11-02_SH,LY,LY1,2/11/2000,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E31,T05,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,& tube 6,,,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY2_2000-10-16_Evap,LY,LY2,16/10/2000,,1,1,Evap,WW: RHS (E),,Floor 16,Offset,SB 1606,,?,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,,,,,,WW_SB_Offsets,,,,,,,,,,,,,,
LY4_2000-08-06_SH,LY,LY4,6/08/2000,,1,1,SH,SH2,Lower Bank,SBL A-B,Acoustic baffle,,E034,T03,,,Rupture,Erosion,Erosion: Sootblower,"Primary not clearly stated in report, but acoustic baffle is between E34 & E35, E34 was damaged T03 and/or T04 at SBL A-B, whilst E32 & E33 had bigger temporary replacements made (likely larger secondary leaks). Sdm
Cut outs in el 32-34. Not certain primary failure was 34, but seems likely. sdm Feb-2011.",,,,,,,SH2_adj_Baffle,,,Forced,6/08/2000 11:28,9/08/2000 12:34,,,37.46,,,"$761,458",,,
LY2_2000-07-07_SH,LY,LY2,7/07/2000,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E33,T05,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY3_2000-06-25_SH,LY,LY3,25/06/2000,,1,1,SH,SH4,Upper bank,Adj DMW,Straight,,E26,T02,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,Blockage at inlet stub. Failure adj DMW. Tube capped at headers.,,,,,,,SH4_ShortTermCreep,,,Forced,25/06/2000 19:43,28/06/2000 13:36,,,33.94,,,"$686,285",,,
LY4_2000-05-27_Evap,LY,LY4,27/05/2000,,1,1,Evap,WW,Sloping,,Scallop plate,,,?,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Scallop Plate,,,,,,,WW_SlopingWall_Scallop_plates,,,,,,,,,,,,,,
LY2_2000-04-02_SH,LY,LY2,2/04/2000,,1,1,SH,SH4,Header: Inlet,,Stub,,?,?,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,,,,,,,,SH4_ShortTermCreep,,,,,,,,,,,,,,
LY4_2000-01-25_SH,LY,LY4,25/01/2000,,1,1,SH,SH4,Lower Bank,,Straight,,E17,T09,,,Rupture,Erosion,Erosion: Sootblower,Probably el 17 or 19,,,,,,,SH4_CR,,,Forced,25/01/2000 1:08,27/01/2000 19:33,,,34.07,,,"$691,840",,,
LY3_1999-12-28_SH,LY,LY3,28/12/1999,,1,1,SH,SH2,Lower Bank,SBL E-F,Straight,,E075,T03,,,Rupture,Erosion,Erosion: Sootblower,"Cut outs of 75.3, 75.4, 76.4. Not sure which was primary failure.",,,,,,,SH2_SB_Lane_LB,,,,,,,,,,,,,,
LY2_1999-06-07_SH,LY,LY2,7/06/1999,,1,1,SH,SH2,Lower Bank,Bif: Outlet,Tail,,Tail 01,T03,,,Rupture,Erosion,Erosion: Fly-ash,"Bottom outlet tail in corner.
Leak during Runup",,,,,,,SH2_Tail_outlet_bif,,,,,,,,,,,,,,
LY2_1999-02-06_Evap,LY,LY2,6/02/1999,,1,1,Evap,?,Header: Inlet,Headers 04-05,Memb. Term.,,,?,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Between header panels from headers 4 & 5,,,,,,,WW_SlopingWall_Inlet_Header_Membrane_Term,,,,,,,,,,,,,,
LY2_1999-01-05_Econ,LY,LY2,5/01/1999,,1,1,Econ,Middle bank,,SBL A-B,Sootblower: Stuck-in,,E073,T16,,,Rupture,Erosion,Erosion: Sootblower,"Sootblower 1810 stuck-in
S/b 1810 was stuck in boiler for days",,,,,,,Econ_SB_Lane_MB_18.5floor,,,,,,,,,,,,,,
LY3_1998-11-11_RH,LY,LY3,11/11/1998,,1,1,RH,RH2,Upper Bank,,Supprt lug,,,?,,,,Erosion,Erosion: Rubs/fretting,Carrier Tube support lug failure. Possibly associated with strong sootblowers lifting tubes and high temps leading to wastage of lug. 7-off circuits L1-U8 capped but since reinstated? Now have Gemini nozzles.,,,,,,,RH2_CR,,,,,,,,,,,,,,
LY4_1998-01-25_SH,LY,LY4,25/01/1998,,1,1,SH,SH3,Lower Bank,Bif: Outlet,Bif,,?,?,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,"E18 or E19 given mods made on file, but not sure of primary
Spray nozzle adrift & blockage",,,,,,,SH3_outlet_bifs,,,,,,,,,,,,,,
LY2_1997-12-28_Evap,LY,LY2,28/12/1997,23:16,1,1,Evap,,,M04,Offset: SB,,,?,,,Erosion,Erosion,Unknown: ?,,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY4_1997-12-07_SH,LY,LY4,7/12/1997,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E08,T05,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,"SH1 tube leak repairs,scallop plate repairs and inspections",,,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY2_1997-11-03_Evap,LY,LY2,3/11/1997,,1,1,Evap,Hopper,Vertical wall,,Hopper?,,,,,,Quality,Quality,Quality: Welding,Hopper Vert wall,,,,,,,WW_AshHopper_Nose_Throat_tubes,,,,,,,,,,,,,,
LY2_1997-08-13_SH,LY,LY2,13/08/1997,,1,1,SH,SH1,Header: Outlet,Stub: Outlet,Header stub,,?,?,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: ?,,,,,,,,SH1_Outlet_Header_Stub,,,,,,,,,,,,,,
LY4_1997-07-22_SH,LY,LY4,22/07/1997,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E08,T06,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY1_1997-05-24_Evap,LY,LY1,24/05/1997,,1,1,Evap,WW: Front,,Floor 10,Offset,WB 1005,,T261,,,Quality,Creep rupture,Creep: Short term — Starvation/Blockage,,,,,,,,WW_SlopingWall_WaterBlower_offsets,,,,,,,,,,,,,,
LY1_1997-02-12_Evap,LY,LY1,12/02/1997,,1,1,Evap,Hopper,Vertical wall,,Hopper?,,,?,,,Defective weld,Quality,Quality: Welding,@ Hopper Vertical Wall,,,,,,,WW_AshHopper_Nose_Throat_tubes,,,,,,,,,,,,,,
LY2_1997-01-31_SH,LY,LY2,31/01/1997,,1,1,SH,SH1,Header: Inlet,,Collar,,E39,T02,,,Crack,Unknown,Unknown: ?,Leak external to boiler in roof at support collar,,,,,,,,,,,,,,,,,,,,,
LY2_1997-01-11_Evap,LY,LY2,11/01/1997,,1,1,Evap,WW: Rear,Sloping,Knuckle,Scallop plate,,,T296,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Cracked scallop plate,,Rear 295 & Front 297 ,,,,,WW_SlopingWall_Scallop_plates,,,,,,,,,,,,,,
LY2_1997-01-01_Evap,LY,LY2,1/01/1997,,1,1,Evap,WW: Front,Sloping,,Scallop plate,,,T296,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Scallop plates repair & leak at s/e corner.,,Right wall T2 & T3,,,,,WW_SlopingWall_Scallop_plates,,,,,,,,,,,,,,
LY4_1996-11-22_Econ,LY,LY4,22/11/1996,,1,1,Econ,Upper bank,,?,?,,E075,T10,,,Rupture,Erosion,Erosion: Sootblower,Spool piece between 75.7 @ C-D Upper Bank to 75.1 @ C/R F Middle bank,,,,,,,Econ_SB_Lane_UB,,,,,,,,,,,,,,
LY1_1996-11-15_Evap,LY,LY1,15/11/1996,,1,1,Evap,Hopper,Vertical wall,,Hopper?,,,T212,,,Defective weld,Quality,Quality: Welding,"Leak @ 3rd floor, scallop plat area.",,,,,,,WW_AshHopper_Nose_Throat_tubes,,,,,,,,,,,,,,
LY4_1996-11-02_Evap,LY,LY4,2/11/1996,,1,1,Evap,WW,Sloping,Sloping wall top,Bend,,,T296,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Leak where sloping wall meets vertical,,,,,,,WW_SlopingWall_Upper_Bend,,,,,,,,,,,,,,
LY3_1996-10-09_Evap,LY,LY3,9/10/1996,,1,1,Evap,Hopper,Vertical wall,,Hopper?,,,T296,,,Defective weld,Quality,Quality: Welding,,,,,,,,WW_AshHopper_Nose_Throat_tubes,,,,,,,,,,,,,,
LY3_1996-10-09_Evap_b,LY,LY3,9/10/1996,,1,1,Evap,WW: RHS (E),,Floor 16,Offset: SB,SB 1609,,,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,,,,,,WW_SB_Offsets,,,,,,,,,,,,,,
LY4_1996-09-30_Evap,LY,LY4,30/09/1996,,1,1,Evap,Hopper,Vertical wall,,Fin attachment,,,T001,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Leak at junction of vertical and sloping wall and scallop plate.,,15 tubes padwelded,,,,,WW_AshHopper_Nose_Throat_tubes,,,,30/09/1996 12:03,3/10/1996 15:46,,,,,,,,,
LY4_1996-09-05_SH,LY,LY4,5/09/1996,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E06,T05,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,6.6 holed,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY2_1996-08-29_SH,LY,LY2,29/08/1996,,1,1,SH,SH4,Header: Inlet,Stub: Inlet,Quality: Material,,E29,T08,,,Rupture,Quality,Quality: Material,"plain carbon steel
Wrong material",,,,,,,,,,Forced,,,,,,,,,,,
LY1_1996-08-02_SH,LY,LY1,2/08/1996,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E17,T05,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,17.6 holed,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY3_1996-06-21_Econ,LY,LY3,21/06/1996,,1,1,Econ,Lower bank,,?,?,,E071,T08,,,Rupture,Erosion,Erosion: Sootblower,"30 l / sec, feed pumps unable to do 450mws.",,,,,,,Econ_SB_Lane_LB,,,,,,,,,,,,,,
LY3_1996-04-04_Evap,LY,LY3,4/04/1996,,1,1,Evap,WW: RHS (E),,Burner Mouth 7,Burner mouth,,,T065,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,"Repairs to tube, 6 mtrs at burner 7, blr clean completed",,,,,,,WW_Furn_Main_burner_Mouth_tubes_Membrane_term,,,,,,,,,,,,,,
LY1_1996-03-03_SH,LY,LY1,3/03/1996,,1,1,SH,SH1,Header: Outlet,,Stub,,E18,T03,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,,,,,,SH1_Outlet_Header_Stub,,,,,,,,,,,,,,
LY2_1996-01-24_Evap,LY,LY2,24/01/1996,,1,1,Evap,WW: Throat,Front,From bend = 0.5m,Straight,,,T135,,,,Misc,Misc: Mechanical damage,Leak approx 0.5 m from bend,,,,,,,WW_AshHopper_Nose_Throat_tubes,,,,,,,,,,,,,,
LY3_1995-10-16_SH,LY,LY3,16/10/1995,,1,1,SH,SH3,Lower Bank,?,Foreign object,,E18,T10,,,,Creep rupture,Creep: Short term — Starvation/Blockage,"El at mid header. Assume foreign object at inlet. Sdm 20-Non-2019
Spray nozzle from SH2 outlet came adrift.",,,,,,,SH3_ShortTermCreep,,,,,,,,,,,,,,
LY1_1995-10-01_SH,LY,LY1,1/10/1995,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E21,T05,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY3_1995-08-26_RH,LY,LY3,26/08/1995,,1,1,RH,RH2,Upper Bank,,Adj wall,,E74,T08,,,Rupture,Erosion,Erosion: Sootblower,,,,,,,,RH2_SB_Lane_UB,,,,,,,,,,,,,,
LY4_1995-07-09_RH,LY,LY4,9/07/1995,,1,1,RH,RH1,Lower Bank,"Front wall, bend intrados",Bend,,E070,T16,,,,Erosion,Erosion: Fly-ash,"RH1 & SH2 tube leaks. 30 ltr/sec, 9 leaks",,,,,,,RH1_Bend_LB_FrontWall,,,,,,,,,,,,,,
LY3_1995-06-02_Evap,LY,LY3,2/06/1995,,1,1,Evap,WW: Front,Sloping,Floor 02,Offset,SB 0205,,T055,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Offset tube no 2,,,,,,,WW_SlopingWall_WaterBlower_offsets,,,,,,,,,,,,,,
LY4_1995-04-16_Evap,LY,LY4,16/04/1995,,1,1,Evap,WW: Rear,Sloping,Floor 02,Offset,SB 0207,,T138,,,,Erosion,Erosion: Sootblower,Offset tube no 1,,LHS straight tube,,,,,WW_SlopingWall_WaterBlower_offsets,,,,,,,,,,,,,,
LY1_1995-04-13_SH,LY,LY1,13/04/1995,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E18,T05,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,18.6,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY1_1995-03-31_Evap,LY,LY1,31/03/1995,,1,1,Evap,WW: Rear,Sloping,Floor 02,Offset,SB 0207,,T138,,,,Erosion,Erosion: Sootblower,Offset tube no 1,,RHS straight tube,,,,,WW_SlopingWall_WaterBlower_offsets,,,,,,,,,,,,,,
LY1_1995-03-10_RH,LY,LY1,10/03/1995,,1,1,RH,RH1,Upper Bank,,Tail,,Tail 01,T08,,,Rupture,Erosion,Erosion: Fly-ash,,,3 x w/w tubes,,,,,RH1_Tail_Bif_Inlet,,,,,,,,,,,,,,
LY1_1995-02-15_Evap,LY,LY1,15/02/1995,,1,1,Evap,WW: Front,,Floor 11,Straight,WB 1102,,T158,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,,,Leak at 11th floor too,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY1_1995-01-24_Evap,LY,LY1,24/01/1995,,1,1,Evap,WW,Sloping,Floor 02,Offset,SB 0204,,T159,,,,Misc,Misc: Mechanical damage,Originally identified as tube 139??,,,,,,,WW_SlopingWall_WaterBlower_offsets,,,,,,,,,,,,,,
LY3_1994-09-16_Evap,LY,LY3,16/09/1994,,1,1,Evap,?,,Burner,Burner: Mouth,,,T064,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Repairs to s/b offset 805 tube leak and burner mouth leak,,,,,,,WW_Furn_Main_burner_Mouth_tubes_Membrane_term,,,,,,,,,,,,,,
LY1_1994-09-01_SH,LY,LY1,1/09/1994,,1,1,SH,SH1,Convection Bank,C/R F,Transition,,E16,T05,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,"SH1 Element 15, 16, 17, 18 + waterwall tubes",,19 tubes + 18 P/W,,,,,SH1_CarrierTransitionToConvBank,,,,,,,,,,,,,,
LY4_1994-08-12_SH,LY,LY4,12/08/1994,,1,1,SH,SH2,Upper Bank,C/R F,Support lug,,?,?,,,Attrition,Erosion,Erosion: Rubs/fretting,Tube to lug attrition,,,,,,,SH2_CR_F_UB,,,,,,,,,,,,,,
